STATION,DATE,PRCP,SNWD,SNOW,TSUN,TAVG,TMAX,TMIN,AWND,WSF2,WSF5,WT09,WT14,WT07,WT01,WT17,WT06,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT19
GHCND:USW00094728,20110322,0.00,0.0,0.0,-9999,-9999,50,40,8.5,16.1,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110323,0.87,0.0,0.0,-9999,-9999,40,32,6.7,17.0,23.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,1
GHCND:USW00094728,20110324,0.09,1.0,1.0,-9999,-9999,44,30,6.5,15.0,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094728,20110325,0.00,0.0,0.0,-9999,-9999,42,28,6.9,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110326,0.00,0.0,0.0,-9999,-9999,40,26,8.9,16.1,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110327,0.00,0.0,0.0,-9999,-9999,45,28,8.5,17.0,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110328,0.00,0.0,0.0,-9999,-9999,45,26,9.4,17.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110329,0.00,0.0,0.0,-9999,-9999,49,31,7.8,16.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110330,0.01,0.0,0.0,-9999,-9999,53,36,4.5,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999
GHCND:USW00094728,20110331,0.13,0.0,0.0,-9999,-9999,43,37,10.7,21.0,28.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,1
GHCND:USW00094728,20110401,0.18,0.0,0.0,-9999,-9999,44,35,7.6,17.0,23.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00094728,20110402,0.00,0.0,0.0,-9999,-9999,55,38,10.3,17.9,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110403,0.00,0.0,0.0,-9999,-9999,58,42,8.1,17.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110404,0.06,0.0,0.0,-9999,-9999,63,43,6.7,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110405,0.16,0.0,0.0,-9999,-9999,67,41,10.5,21.0,33.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110406,0.09,0.0,0.0,-9999,-9999,55,38,6.7,17.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999
GHCND:USW00094728,20110407,0.02,0.0,0.0,-9999,-9999,52,42,6.5,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110408,0.00,0.0,0.0,-9999,-9999,49,42,4.5,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110409,0.00,0.0,0.0,-9999,-9999,58,40,4.9,12.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110410,0.00,0.0,0.0,-9999,-9999,56,46,4.0,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110411,0.00,0.0,0.0,-9999,-9999,81,50,6.9,14.1,21.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110412,1.09,0.0,0.0,-9999,-9999,72,45,10.7,25.9,33.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110413,0.38,0.0,0.0,-9999,-9999,50,43,11.9,32.0,40.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110414,0.00,0.0,0.0,-9999,-9999,69,48,5.8,16.1,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110415,0.00,0.0,0.0,-9999,-9999,56,41,9.6,21.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110416,1.45,0.0,0.0,-9999,-9999,55,41,12.3,23.9,38.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110417,0.33,0.0,0.0,-9999,-9999,61,50,9.4,21.9,34.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110418,0.00,0.0,0.0,-9999,-9999,63,47,6.9,14.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110419,0.03,0.0,0.0,-9999,-9999,53,47,6.3,16.1,21.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110420,0.00,0.0,0.0,-9999,-9999,65,45,5.8,17.0,23.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110421,0.00,0.0,0.0,-9999,-9999,63,43,10.3,19.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110422,0.00,0.0,0.0,-9999,-9999,51,40,7.2,13.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110423,0.75,0.0,0.0,-9999,-9999,61,43,5.6,14.1,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110424,0.50,0.0,0.0,-9999,-9999,80,54,3.4,13.0,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110425,0.00,0.0,0.0,-9999,-9999,75,56,5.4,12.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110426,0.00,0.0,0.0,-9999,-9999,83,54,6.3,16.1,25.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110427,0.00,0.0,0.0,-9999,-9999,75,61,6.9,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110428,0.31,0.0,0.0,-9999,-9999,72,61,7.2,15.0,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110429,0.00,0.0,0.0,-9999,-9999,69,54,6.5,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110430,0.00,0.0,0.0,-9999,-9999,67,50,4.9,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110501,0.00,0.0,0.0,-9999,-9999,69,50,5.4,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110502,0.00,0.0,0.0,-9999,-9999,63,50,5.1,10.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110503,0.00,0.0,0.0,-9999,-9999,75,55,6.7,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110504,0.50,0.0,0.0,-9999,-9999,64,46,6.0,14.1,23.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110505,0.00,0.0,0.0,-9999,-9999,65,46,8.5,17.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110506,0.00,0.0,0.0,-9999,-9999,72,50,5.8,14.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110507,0.00,0.0,0.0,-9999,-9999,72,55,5.8,17.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110508,0.00,0.0,0.0,-9999,-9999,74,52,4.9,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110509,0.00,0.0,0.0,-9999,-9999,71,54,7.2,17.9,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110510,0.00,0.0,0.0,-9999,-9999,75,53,5.6,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110511,0.00,0.0,0.0,-9999,-9999,71,52,5.8,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110512,0.00,0.0,0.0,-9999,-9999,74,52,4.9,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110513,0.00,0.0,0.0,-9999,-9999,67,52,3.1,10.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110514,0.00,0.0,0.0,-9999,-9999,64,57,5.4,10.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110515,0.89,0.0,0.0,-9999,-9999,69,58,4.3,10.1,14.1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110516,0.17,0.0,0.0,-9999,-9999,62,53,9.6,17.9,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110517,0.67,0.0,0.0,-9999,-9999,60,52,12.8,23.0,32.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110518,2.18,0.0,0.0,-9999,-9999,67,54,7.4,21.0,28.0,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110519,0.00,0.0,0.0,-9999,-9999,75,60,4.3,10.1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110520,0.24,0.0,0.0,-9999,-9999,64,57,1.1,6.0,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110521,0.07,0.0,0.0,-9999,-9999,78,55,3.1,14.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110522,0.00,0.0,0.0,-9999,-9999,58,54,5.4,10.1,15.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110523,0.10,0.0,0.0,-9999,-9999,67,55,5.4,12.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110524,0.00,0.0,0.0,-9999,-9999,81,66,5.4,13.0,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110525,0.00,0.0,0.0,-9999,-9999,84,65,3.6,10.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110526,0.00,0.0,0.0,-9999,-9999,78,64,4.9,14.1,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110527,0.00,0.0,0.0,-9999,-9999,83,65,5.1,8.9,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110528,0.00,0.0,0.0,-9999,-9999,84,67,5.4,17.0,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110529,0.00,0.0,0.0,-9999,-9999,82,67,5.1,12.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110530,0.29,0.0,0.0,-9999,-9999,86,70,4.5,10.1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110531,0.00,0.0,0.0,-9999,-9999,89,69,4.7,10.1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110601,0.00,0.0,0.0,-9999,-9999,90,69,5.8,14.1,21.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110602,0.00,0.0,0.0,-9999,-9999,80,62,8.5,19.9,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110603,0.00,0.0,0.0,-9999,-9999,76,57,6.7,17.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110604,0.00,0.0,0.0,-9999,-9999,75,59,4.9,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110605,0.00,0.0,0.0,-9999,-9999,70,56,4.0,13.0,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110606,0.00,0.0,0.0,-9999,-9999,81,60,4.0,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110607,0.00,0.0,0.0,-9999,-9999,87,66,5.1,14.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110608,0.00,0.0,0.0,-9999,-9999,94,73,3.8,8.9,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110609,0.07,0.0,0.0,-9999,-9999,95,69,3.6,17.9,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110610,0.00,0.0,0.0,-9999,-9999,87,70,4.7,12.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110611,0.55,0.0,0.0,-9999,-9999,72,59,10.1,21.0,29.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110612,0.05,0.0,0.0,-9999,-9999,74,58,5.8,15.0,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110613,0.05,0.0,0.0,-9999,-9999,73,60,4.5,13.0,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110614,0.05,0.0,0.0,-9999,-9999,72,58,4.7,15.0,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110615,0.00,0.0,0.0,-9999,-9999,83,56,4.9,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110616,0.00,0.0,0.0,-9999,-9999,84,62,4.5,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110617,1.82,0.0,0.0,-9999,-9999,76,64,2.7,8.1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110618,0.00,0.0,0.0,-9999,-9999,83,64,1.8,8.9,14.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110619,0.00,0.0,0.0,-9999,-9999,83,69,4.0,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110620,0.00,0.0,0.0,-9999,-9999,81,67,3.4,8.9,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110621,0.00,0.0,0.0,-9999,-9999,82,70,4.3,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110622,0.27,0.0,0.0,-9999,-9999,80,71,3.1,13.0,17.0,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110623,0.26,0.0,0.0,-9999,-9999,71,66,6.5,16.1,23.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110624,0.03,0.0,0.0,-9999,-9999,70,65,5.4,12.1,14.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110625,0.00,0.0,0.0,-9999,-9999,80,64,4.0,10.1,15.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110626,0.00,0.0,0.0,-9999,-9999,79,66,4.3,10.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110627,0.00,0.0,0.0,-9999,-9999,82,66,2.2,8.9,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110628,0.00,0.0,0.0,-9999,-9999,83,72,2.5,10.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110629,0.10,0.0,0.0,-9999,-9999,82,69,3.8,14.1,19.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110630,0.00,0.0,0.0,-9999,-9999,82,65,4.9,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110701,0.00,0.0,0.0,-9999,-9999,83,63,3.6,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110702,0.00,0.0,0.0,-9999,-9999,86,68,3.4,10.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110703,0.84,0.0,0.0,-9999,-9999,74,69,3.4,14.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110704,0.00,0.0,0.0,-9999,-9999,86,70,2.5,13.0,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110705,0.00,0.0,0.0,-9999,-9999,87,70,4.0,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110706,0.00,0.0,0.0,-9999,-9999,89,73,4.3,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999
GHCND:USW00094728,20110707,0.00,0.0,0.0,-9999,-9999,92,74,3.8,10.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110708,0.40,0.0,0.0,-9999,-9999,85,68,3.4,13.0,17.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110709,0.00,0.0,0.0,-9999,-9999,88,67,4.5,13.0,17.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110710,0.00,0.0,0.0,-9999,-9999,86,68,2.0,10.1,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110711,0.00,0.0,0.0,-9999,-9999,91,74,5.1,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110712,0.00,0.0,0.0,-9999,-9999,93,78,7.2,15.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110713,0.11,0.0,0.0,-9999,-9999,86,69,5.6,16.1,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110714,0.00,0.0,0.0,-9999,-9999,84,64,6.9,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110715,0.00,0.0,0.0,-9999,-9999,87,66,4.3,10.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110716,0.00,0.0,0.0,-9999,-9999,90,70,4.7,10.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110717,0.00,0.0,0.0,-9999,-9999,91,72,5.8,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110718,0.11,0.0,0.0,-9999,-9999,95,75,5.4,14.1,19.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110719,0.00,0.0,0.0,-9999,-9999,94,75,4.0,12.1,17.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110720,0.00,0.0,0.0,-9999,-9999,89,75,3.6,10.1,15.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110721,0.00,0.0,0.0,-9999,-9999,97,75,5.8,15.0,21.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20110722,0.00,0.0,0.0,-9999,-9999,104,84,4.5,12.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110723,0.00,0.0,0.0,-9999,-9999,100,83,4.0,12.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
