count	DATE2	PRCP	SNWD	SNOW	TMAX	TMIN	AWND2	weekday	isWeekend
1487	09/30/2013	0.0	0.0	0.0	75	56	3.4	1	0
1520	10/09/2008	0.04	0.0	0.0	75	58	6.3	4	0
1421	10/22/2008	0.0	0.0	0.0	53	41	9.6	3	0
1453	10/27/2006	0.32	0.0	0.0	51	37	2.2	5	0
1101	12/27/2009	0.33	0.0	0.0	55	40	7.6	7	1
1288	01/28/2014	0.0	1.2	0.0	21	12	6.0	2	0
1234	02/05/2009	0.0	3.0	0.0	23	12	9.6	4	0
1183	02/08/2014	0.0	9.1	0.0	29	21	4.9	6	1
1489	03/14/2012	0.0	0.0	0.0	70	50	4.5	3	0
1333	03/20/2013	0.0	0.0	0.0	45	32	7.6	3	0
1377	03/26/2009	0.4	0.0	0.0	45	42	4.7	4	0
1197	04/14/2014	0.0	0.0	0.0	75	59	7.4	1	0
1516	04/22/2010	0.0	0.0	0.0	72	51	5.8	4	0
1326	05/17/2011	0.67	0.0	0.0	60	52	12.8	2	0
1621	06/23/2006	0.03	0.0	0.0	85	72	4.7	5	0
1250	07/14/2013	0.0	0.0	0.0	90	74	4.0	7	1
1467	07/31/2012	0.0	0.0	0.0	80	70	3.8	2	0
1232	08/19/2007	0.12	0.0	0.0	71	60	1.1	7	1
1138	08/31/2014	0.62	0.0	0.0	90	73	3.4	7	1
1389	09/05/2012	0.07	0.0	0.0	80	71	3.8	3	0
1388	09/20/2010	0.0	0.0	0.0	74	59	6.7	1	0
1228	10/15/2006	0.0	0.0	0.0	58	42	4.0	7	1
1410	11/02/2011	0.0	0.0	0.0	57	42	2.0	3	0
1157	12/04/2014	0.0	0.0	0.0	45	37	5.8	4	0
1457	12/05/2006	0.0	0.0	0.0	37	29	6.3	2	0
1169	01/27/2008	0.0	0.0	0.0	39	30	7.2	7	1
1249	01/30/2014	0.0	1.0	0.0	30	16	3.8	4	0
1171	02/03/2007	0.0	0.0	0.0	35	23	8.7	6	1
1332	02/16/2008	0.0	0.0	0.0	34	23	5.8	6	1
1176	03/15/2009	0.0	0.0	0.0	51	42	2.2	7	1
1372	03/22/2014	0.0	0.0	0.0	63	41	6.9	6	1
1148	04/03/2011	0.0	0.0	0.0	58	42	8.1	7	1
1468	04/14/2010	0.0	0.0	0.0	67	45	5.1	3	0
1524	04/16/2008	0.0	0.0	0.0	68	45	4.7	3	0
1252	04/20/2013	0.06	0.0	0.0	60	43	8.5	6	1
1565	05/07/2010	0.0	0.0	0.0	73	52	4.9	5	0
1254	05/09/2015	0.0	0.0	0.0	70	57	4.3	6	1
1120	05/11/2014	0.03	0.0	0.0	82	60	3.1	7	1
1330	05/20/2013	0.0	0.0	0.0	79	58	1.6	1	0
1270	05/24/2014	0.4	0.0	0.0	70	57	3.6	6	1
1276	06/20/2015	0.0	0.0	0.0	75	64	5.4	6	1
1431	07/09/2010	0.02	0.0	0.0	90	75	5.6	5	0
1478	07/21/2010	0.0	0.0	0.0	93	76	4.0	3	0
1351	10/16/2009	0.05	0.0	0.0	46	37	9.2	5	0
1471	10/17/2012	0.0	0.0	0.0	61	44	1.8	3	0
1128	11/14/2010	0.0	0.0	0.0	61	46	3.6	7	1
1473	11/20/2008	0.0	0.0	0.0	38	30	5.8	4	0
1327	11/22/2011	1.16	0.0	0.0	50	43	7.6	2	0
1381	12/05/2012	0.0	0.0	0.0	58	35	8.1	3	0
1251	12/21/2012	0.7	0.0	0.0	56	36	10.3	5	0
1525	01/10/2007	0.0	0.0	0.0	36	29	8.1	3	0
1218	01/24/2014	0.0	5.9	0.0	20	10	8.1	5	0
1460	03/07/2006	0.0	0.0	0.0	44	30	5.8	2	0
1349	03/18/2014	0.0	0.0	0.0	43	28	6.9	2	0
1596	04/21/2010	0.03	0.0	0.0	69	53	6.7	3	0
1499	04/22/2009	0.04	0.0	0.0	56	47	5.4	3	0
1413	05/18/2011	2.18	0.0	0.0	67	54	7.4	3	0
1516	05/22/2006	0.0	0.0	0.0	64	48	9.2	1	0
1525	05/22/2012	0.23	0.0	0.0	70	60	4.7	2	0
1706	05/30/2006	0.0	0.0	0.0	88	67	5.4	2	0
1449	06/12/2015	0.0	0.0	0.0	88	73	4.5	5	0
1450	06/26/2015	0.0	0.0	0.0	81	69	4.5	5	0
1339	07/18/2011	0.11	0.0	0.0	95	75	5.4	1	0
1447	07/30/2012	0.0	0.0	0.0	81	68	3.1	1	0
1410	08/05/2014	0.0	0.0	0.0	90	71	2.5	2	0
1265	08/09/2015	0.0	0.0	0.0	85	68	3.8	7	1
1487	09/12/2008	0.39	0.0	0.0	70	63	4.9	5	0
1274	09/17/2006	0.0	0.0	0.0	80	63	0.0	7	1
1434	10/20/2009	0.0	0.0	0.0	65	45	3.8	2	0
1361	11/23/2013	0.0	0.0	0.0	54	31	9.6	6	1
1103	12/04/2011	0.0	0.0	0.0	55	42	3.8	7	1
1427	12/05/2007	0.02	0.0	0.3	33	28	4.3	3	0
1114	01/17/2010	0.57	0.0	0.0	46	35	3.8	7	1
1162	02/11/2008	0.0	0.0	0.0	24	10	12.8	1	0
1455	02/16/2011	0.0	4.0	0.0	48	26	4.7	3	0
975	02/16/2014	0.0	18.1	0.0	30	21	8.9	7	1
1088	02/19/2015	0.0	9.1	0.0	27	8	11.4	4	0
1302	03/06/2014	0.0	3.9	0.0	31	16	8.5	4	0
1101	03/28/2010	0.34	0.0	0.0	49	36	8.1	7	1
1346	04/02/2011	0.0	0.0	0.0	55	38	10.3	6	1
1285	04/22/2013	0.0	0.0	0.0	55	41	9.6	1	0
1473	06/10/2015	0.0	0.0	0.0	82	65	3.1	3	0
1399	06/12/2012	1.02	0.0	0.0	72	65	5.6	2	0
1446	06/28/2010	0.01	0.0	0.0	93	76	6.9	1	0
1382	07/21/2014	0.0	0.0	0.0	85	67	2.0	1	0
1366	07/27/2014	0.02	0.0	0.0	85	71	3.4	7	1
1426	09/27/2012	0.06	0.0	0.0	75	63	2.7	4	0
1422	09/30/2015	1.26	0.0	0.0	79	59	8.3	3	0
1441	11/06/2008	0.13	0.0	0.0	62	58	10.5	4	0
1457	11/25/2008	0.41	0.0	0.0	47	36	6.0	2	0
1382	11/25/2009	0.03	0.0	0.0	51	49	5.4	3	0
1224	11/27/2015	0.0	0.0	0.0	64	51	3.8	5	0
1467	12/07/2007	0.0	0.0	0.0	35	28	3.6	5	0
872	12/21/2014	0.0	0.0	0.0	36	31	4.9	7	1
1438	01/23/2009	0.0	2.0	0.0	47	31	4.9	5	0
1447	02/06/2006	0.0	0.0	0.0	39	34	12.1	1	0
1435	03/12/2007	0.0	0.0	0.0	57	36	3.8	1	0
1209	04/10/2015	0.17	0.0	0.0	56	39	4.7	5	0
1493	04/11/2007	0.0	0.0	0.0	50	36	4.7	3	0
1069	04/25/2010	1.6	0.0	0.0	52	46	6.9	7	1
1625	05/06/2008	0.0	0.0	0.0	79	51	2.7	2	0
1696	05/27/2008	0.23	0.0	0.0	83	60	6.9	2	0
1520	06/03/2010	0.0	0.0	0.0	87	67	4.7	4	0
1290	06/24/2012	0.06	0.0	0.0	84	66	2.9	7	1
1403	07/21/2006	1.95	0.0	0.0	84	70	3.8	5	0
1497	09/27/2011	0.0	0.0	0.0	77	69	3.6	2	0
1452	10/09/2014	0.0	0.0	0.0	68	55	5.6	4	0
1195	10/26/2008	0.0	0.0	0.0	62	48	5.4	7	1
1420	11/07/2011	0.0	0.0	0.0	62	45	4.5	1	0
1492	11/15/2007	0.38	0.0	0.0	63	43	5.6	4	0
1428	12/22/2011	0.06	0.0	0.0	58	48	5.4	4	0
1038	12/30/2014	0.0	0.0	0.0	34	28	4.3	2	0
1166	01/28/2011	0.0	20.0	0.0	34	28	3.6	5	0
1401	01/28/2012	0.0	0.0	0.0	46	38	5.65	6	1
1141	02/04/2013	0.0	0.0	0.0	30	23	7.4	1	0
982	02/07/2010	0.0	0.0	0.0	34	17	10.1	7	1
1159	03/14/2015	0.81	1.2	0.0	51	40	5.6	6	1
1437	04/07/2008	0.0	0.0	0.0	51	41	10.7	1	0
1529	05/06/2009	1.15	0.0	0.0	65	49	4.9	3	0
1546	06/19/2006	0.0	0.0	0.0	88	74	6.9	1	0
1477	07/02/2007	0.0	0.0	0.0	74	57	2.9	1	0
1462	07/27/2010	0.0	0.0	0.0	91	70	4.3	2	0
1433	08/20/2015	0.01	0.0	0.0	86	77	5.6	4	0
1580	08/21/2006	0.0	0.0	0.0	86	69	0.0	1	0
1459	08/24/2009	0.0	0.0	0.0	82	69	3.1	1	0
1402	09/12/2006	0.0	0.0	0.0	70	52	0.0	2	0
1426	11/05/2015	0.01	0.0	0.0	71	56	2.0	4	0
1241	01/30/2012	0.0	0.0	0.0	40	34	5.65	1	0
1547	03/28/2007	0.0	0.0	0.0	65	45	5.8	3	0
1369	04/03/2009	0.91	0.0	0.0	61	48	8.3	5	0
1134	05/27/2013	0.0	0.0	0.0	73	51	3.8	1	0
1437	07/17/2006	0.0	0.0	0.0	95	77	4.0	1	0
1331	08/04/2012	0.0	0.0	0.0	90	75	3.1	6	1
1571	08/25/2009	0.0	0.0	0.0	83	69	3.4	2	0
1525	09/06/2006	0.0	0.0	0.0	75	60	0.0	3	0
1207	09/17/2011	0.0	0.0	0.0	65	53	5.4	6	1
1430	10/01/2009	0.0	0.0	0.0	55	47	4.9	4	0
1489	11/09/2007	0.41	0.0	0.0	44	39	3.4	5	0
1353	11/29/2010	0.0	0.0	0.0	48	35	2.7	1	0
960	12/12/2010	1.38	0.0	0.0	56	40	7.4	7	1
1340	01/03/2006	1.13	0.0	0.0	40	33	14.5	2	0
1528	03/31/2009	0.0	0.0	0.0	60	38	7.2	2	0
1253	04/10/2010	0.0	0.0	0.0	62	42	9.8	6	1
1117	04/20/2008	0.0	0.0	0.0	64	49	9.8	7	1
1572	04/20/2010	0.0	0.0	0.0	70	47	4.9	2	0
1545	04/30/2007	0.0	0.0	0.0	80	52	7.4	1	0
1382	05/18/2009	0.0	0.0	0.0	58	49	5.1	1	0
1275	05/26/2007	0.0	0.0	0.0	85	71	4.0	6	1
1488	06/26/2013	0.05	0.0	0.0	85	74	3.8	3	0
1630	07/05/2012	0.0	0.0	0.0	95	77	5.1	4	0
1460	07/08/2015	0.0	0.0	0.0	88	77	3.1	3	0
1537	07/12/2012	0.0	0.0	0.0	89	70	2.7	4	0
1204	07/13/2008	0.0	0.0	0.0	84	71	7.2	7	1
1366	07/16/2012	0.0	0.0	0.0	91	70	4.7	1	0
1449	09/23/2014	0.0	0.0	0.0	71	52	1.8	2	0
1378	10/01/2014	0.02	0.0	0.0	65	61	6.0	3	0
1544	10/13/2010	0.0	0.0	0.0	64	48	4.5	3	0
1027	11/11/2012	0.0	0.0	0.0	64	50	2.7	7	1
1400	11/16/2010	0.45	0.0	0.0	59	52	6.7	2	0
1239	11/25/2015	0.0	0.0	0.0	50	36	2.7	3	0
1443	01/04/2011	0.0	5.0	0.0	40	30	6.3	2	0
1212	01/10/2011	0.0	2.0	0.0	35	24	8.7	1	0
1361	01/31/2007	0.06	1.0	0.6	33	25	8.1	3	0
1531	05/11/2011	0.0	0.0	0.0	71	52	5.8	3	0
1470	07/01/2010	0.0	0.0	0.0	77	62	6.0	4	0
1568	07/15/2009	0.0	0.0	0.0	82	63	3.6	3	0
1271	09/05/2010	0.0	0.0	0.0	78	61	5.1	7	1
1453	09/27/2013	0.0	0.0	0.0	69	57	4.7	5	0
1270	10/13/2008	0.0	0.0	0.0	74	58	3.6	1	0
1118	10/28/2015	1.4	0.0	0.0	69	53	6.7	3	0
1436	12/09/2011	0.0	0.0	0.0	52	36	5.1	5	0
993	12/26/2011	0.0	0.0	0.0	45	38	8.9	1	0
1080	01/08/2012	0.0	0.0	0.0	46	33	7.8	7	1
1283	01/11/2010	0.0	0.0	0.0	31	21	7.2	1	0
1444	05/01/2013	0.0	0.0	0.0	69	47	4.7	3	0
1441	05/12/2010	0.43	0.0	0.0	48	44	6.9	3	0
1147	05/14/2006	0.0	0.0	0.0	61	51	7.6	7	1
1405	05/19/2015	0.0	0.0	0.0	80	59	2.5	2	0
1258	05/24/2008	0.0	0.0	0.0	71	53	4.7	6	1
1597	05/24/2011	0.0	0.0	0.0	81	66	5.4	2	0
1452	05/27/2011	0.0	0.0	0.0	83	65	5.1	5	0
1666	06/06/2007	0.0	0.0	0.0	71	56	4.9	3	0
1344	07/21/2007	0.0	0.0	0.0	82	63	5.4	6	1
1268	08/05/2007	0.0	0.0	0.0	85	70	5.6	7	1
1412	08/26/2014	0.0	0.0	0.0	89	70	2.2	2	0
1479	10/30/2009	0.0	0.0	0.0	59	52	5.6	5	0
1339	11/01/2009	0.01	0.0	0.0	58	49	5.8	7	1
860	02/13/2014	1.78	11.8	9.5	36	24	12.5	4	0
1309	02/27/2012	0.0	0.0	0.0	59	36	3.1	1	0
969	03/14/2010	0.24	0.0	0.0	50	43	13.6	7	1
1543	05/13/2011	0.0	0.0	0.0	67	52	3.1	5	0
1119	06/05/2011	0.0	0.0	0.0	70	56	4.0	7	1
1440	07/10/2008	0.0	0.0	0.0	85	71	5.8	4	0
1492	08/29/2012	0.0	0.0	0.0	79	67	4.5	3	0
1372	09/02/2011	0.0	0.0	0.0	78	65	3.6	5	0
1134	10/07/2012	0.19	0.0	0.0	54	46	2.0	7	1
1414	10/24/2012	0.0	0.0	0.0	59	56	5.1	3	0
1501	10/30/2006	0.0	0.0	0.0	60	44	6.7	1	0
1207	11/28/2009	0.0	0.0	0.0	50	42	11.4	6	1
1529	01/07/2008	0.0	0.0	0.0	62	45	4.3	1	0
987	01/19/2009	0.18	3.0	1.8	33	26	2.2	1	0
1034	02/17/2013	0.0	0.0	0.0	32	18	12.3	7	1
1210	03/04/2006	0.0	1.0	0.0	39	24	11.0	6	1
1480	04/23/2007	0.0	0.0	0.0	86	58	6.3	1	0
1252	06/01/2015	0.72	0.0	0.0	58	51	10.3	1	0
1514	06/12/2013	0.0	0.0	0.0	76	65	5.4	3	0
1464	07/17/2009	0.21	0.0	0.0	86	68	4.3	5	0
1342	08/05/2006	0.0	0.0	0.0	89	72	3.4	6	1
1279	08/09/2014	0.0	0.0	0.0	87	66	2.9	6	1
1414	08/12/2011	0.0	0.0	0.0	84	64	2.9	5	0
1424	09/13/2013	0.06	0.0	0.0	77	59	5.1	5	0
1361	09/15/2012	0.01	0.0	0.0	73	60	4.5	6	1
1393	10/20/2015	0.0	0.0	0.0	70	48	6.0	2	0
1470	11/13/2006	0.43	0.0	0.0	61	52	12.8	1	0
1351	12/05/2011	0.0	0.0	0.0	59	47	2.9	1	0
1034	12/24/2015	0.01	0.0	0.0	72	63	4.5	4	0
1297	01/24/2009	0.0	0.0	0.0	46	17	11.4	6	1
849	01/27/2011	0.77	23.0	6.7	36	29	3.4	4	0
1125	02/17/2007	0.0	2.0	0.0	35	19	6.5	6	1
1397	03/04/2011	0.0	0.0	0.0	41	27	7.8	5	0
1095	05/03/2009	0.41	0.0	0.0	60	52	3.1	7	1
1255	06/13/2015	0.0	0.0	0.0	86	72	5.4	6	1
1583	06/27/2006	0.11	0.0	0.0	78	71	9.4	2	0
1547	07/06/2006	0.36	0.0	0.0	77	61	4.3	4	0
1296	07/15/2014	1.3	0.0	0.0	86	72	2.7	2	0
1425	08/29/2014	0.0	0.0	0.0	80	61	3.4	5	0
1509	09/21/2011	0.06	0.0	0.0	73	63	2.2	3	0
1422	09/24/2014	0.0	0.0	0.0	71	58	5.6	3	0
1544	10/03/2008	0.0	0.0	0.0	62	51	5.8	5	0
1191	10/11/2014	0.33	0.0	0.0	60	50	4.5	6	1
1421	11/03/2011	0.0	0.0	0.0	59	46	5.8	4	0
1347	11/19/2013	0.0	0.0	0.0	51	36	9.2	2	0
1236	11/26/2011	0.0	0.0	0.0	65	50	3.1	6	1
1396	11/30/2012	0.0	0.0	0.0	46	38	5.6	5	0
1531	12/12/2007	0.0	0.0	0.0	52	34	6.7	3	0
1188	12/22/2008	0.0	3.0	0.0	27	13	13.9	1	0
1406	01/05/2010	0.0	0.0	0.0	30	20	9.8	2	0
1062	02/22/2009	0.07	0.0	0.0	44	31	8.9	7	1
1358	03/02/2007	2.41	0.0	0.0	58	35	7.2	5	0
1433	03/08/2011	0.0	0.0	0.0	48	29	4.7	2	0
1159	03/09/2008	0.0	0.0	0.0	42	30	12.1	7	1
1499	04/07/2011	0.02	0.0	0.0	52	42	6.5	4	0
1386	04/13/2012	0.0	0.0	0.0	65	43	3.4	5	0
1400	04/21/2011	0.0	0.0	0.0	63	43	10.3	4	0
1297	04/29/2013	0.04	0.0	0.0	57	52	5.1	1	0
1363	06/15/2013	0.0	0.0	0.0	80	61	3.8	6	1
1407	06/18/2012	0.0	0.0	0.0	72	57	3.1	1	0
1536	07/16/2015	0.0	0.0	0.0	80	64	5.6	4	0
1448	08/20/2007	0.06	0.0	0.0	69	58	6.9	1	0
1387	09/17/2012	0.0	0.0	0.0	78	57	2.9	1	0
1201	10/27/2013	0.0	0.0	0.0	58	46	5.1	7	1
777	11/25/2010	0.06	0.0	0.0	46	39	3.6	4	0
1282	01/14/2011	0.0	7.0	0.0	30	18	5.8	5	0
1279	01/16/2009	0.0	0.0	0.0	16	9	9.2	5	0
1078	01/21/2013	0.0	0.0	0.0	32	26	5.1	1	0
1048	01/26/2014	0.0	3.9	0.0	34	17	5.65	7	1
1535	02/27/2009	0.04	0.0	0.0	61	43	8.1	5	0
1494	04/22/2008	0.0	0.0	0.0	72	48	6.0	2	0
1475	05/13/2010	0.0	0.0	0.0	67	43	4.9	4	0
1358	05/14/2013	0.0	0.0	0.0	61	42	4.5	2	0
1435	05/22/2014	0.24	0.0	0.0	67	59	3.1	4	0
1274	06/09/2011	0.07	0.0	0.0	95	69	3.6	4	0
1341	08/15/2012	0.57	0.0	0.0	82	67	2.9	3	0
1523	08/23/2012	0.0	0.0	0.0	85	69	2.0	4	0
1540	09/02/2008	0.0	0.0	0.0	88	68	4.9	2	0
1413	09/10/2009	0.0	0.0	0.0	68	60	12.5	4	0
1529	09/20/2013	0.0	0.0	0.0	79	60	3.1	5	0
1401	09/22/2014	0.0	0.0	0.0	71	55	6.7	1	0
1577	09/23/2010	0.0	0.0	0.0	81	66	4.9	4	0
1547	10/03/2013	0.0	0.0	0.0	78	63	1.6	4	0
1409	10/08/2015	0.0	0.0	0.0	72	59	3.4	4	0
1434	11/18/2008	0.0	0.0	0.0	41	29	8.3	2	0
1580	11/20/2009	0.5	0.0	0.0	61	48	6.9	5	0
1409	12/06/2007	0.0	0.0	0.0	33	21	4.7	4	0
1327	12/08/2015	0.0	0.0	0.0	49	41	4.5	2	0
946	01/10/2015	0.0	1.2	0.0	23	16	8.1	6	1
1358	01/21/2006	0.0	0.0	0.0	63	38	10.1	6	1
1022	01/31/2015	0.0	7.1	0.0	26	13	12.3	6	1
1533	02/17/2006	0.06	2.0	0.0	58	32	12.3	5	0
1441	02/19/2008	0.0	0.0	0.0	41	28	9.6	2	0
1093	02/23/2015	0.0	11.8	0.0	38	8	11.2	1	0
1222	03/30/2015	0.0	0.0	0.0	54	36	7.8	1	0
1324	04/05/2013	0.0	0.0	0.0	64	41	5.6	5	0
1388	05/05/2015	0.0	0.0	0.0	85	66	4.0	2	0
1390	06/17/2011	1.82	0.0	0.0	76	64	2.7	5	0
1193	06/21/2015	0.64	0.0	0.0	88	71	4.5	7	1
1565	07/29/2010	0.09	0.0	0.0	89	74	5.8	4	0
1448	07/30/2013	0.0	0.0	0.0	83	67	4.0	2	0
1200	08/02/2009	1.05	0.0	0.0	74	67	5.4	7	1
1437	08/17/2015	0.0	0.0	0.0	95	78	3.4	1	0
1381	08/31/2009	0.0	0.0	0.0	72	62	4.9	1	0
1646	09/17/2009	0.01	0.0	0.0	63	55	5.8	4	0
1410	09/21/2015	0.0	0.0	0.0	73	59	7.6	1	0
1414	10/25/2014	0.01	0.0	0.0	67	50	5.8	6	1
1100	11/17/2014	1.54	0.0	0.0	52	40	3.8	1	0
1401	12/21/2011	0.11	0.0	0.0	62	42	6.0	3	0
1223	01/09/2010	0.0	0.0	0.0	30	18	8.7	6	1
1331	02/25/2008	0.0	4.0	0.0	48	32	5.4	1	0
1211	02/25/2012	0.0	0.0	0.0	45	33	15.0	6	1
1379	03/03/2006	0.0	1.0	0.0	33	22	12.5	5	0
1310	03/05/2013	0.0	0.0	0.0	49	31	7.2	2	0
1124	03/16/2008	0.04	0.0	0.0	47	35	7.6	7	1
1490	05/01/2008	0.06	0.0	0.0	60	44	5.8	4	0
1505	05/15/2009	0.0	0.0	0.0	76	60	2.9	5	0
1620	06/11/2008	0.0	0.0	0.0	85	70	4.5	3	0
1329	07/05/2008	0.25	0.0	0.0	74	68	2.5	6	1
1407	08/09/2010	0.0	0.0	0.0	94	74	5.8	1	0
1458	08/14/2008	0.5	0.0	0.0	86	64	3.1	4	0
1586	09/24/2008	0.0	0.0	0.0	69	55	5.8	3	0
1328	09/26/2009	0.14	0.0	0.0	67	54	6.5	6	1
1631	09/28/2007	0.08	0.0	0.0	76	61	4.7	5	0
1436	10/11/2012	0.0	0.0	0.0	59	47	5.6	4	0
1214	10/12/2014	0.0	0.0	0.0	63	48	2.7	7	1
1472	10/26/2007	0.46	0.0	0.0	58	52	7.4	5	0
1321	11/14/2011	0.0	0.0	0.0	69	54	6.9	1	0
1354	11/14/2012	0.0	0.0	0.0	47	37	6.5	3	0
1395	11/26/2008	0.0	0.0	0.0	45	36	6.7	3	0
1267	11/29/2013	0.0	0.0	0.0	39	29	3.8	5	0
1431	02/22/2006	0.0	0.0	0.0	45	32	3.8	3	0
1053	03/11/2012	0.0	0.0	0.0	61	36	7.6	7	1
1262	04/04/2007	0.85	0.0	0.0	42	40	7.2	3	0
1291	04/05/2010	0.0	0.0	0.0	75	56	6.5	1	0
1416	05/14/2009	0.05	0.0	0.0	67	56	7.6	4	0
1474	05/18/2015	0.0	0.0	0.0	75	60	4.7	1	0
1130	06/20/2010	0.0	0.0	0.0	89	71	3.8	7	1
1273	07/27/2008	0.06	0.0	0.0	83	67	4.7	7	1
1254	08/06/2011	0.19	0.0	0.0	85	72	5.8	6	1
1279	08/21/2010	0.0	0.0	0.0	85	66	5.1	6	1
1247	09/06/2009	0.0	0.0	0.0	75	63	8.9	7	1
1510	10/28/2014	0.0	0.0	0.0	72	53	2.9	2	0
1265	12/16/2013	0.0	3.1	0.0	33	25	7.8	1	0
1263	12/29/2011	0.0	0.0	0.0	38	24	6.9	4	0
1101	01/05/2015	0.0	0.0	0.0	49	21	10.5	1	0
1110	01/30/2015	0.06	7.1	1.0	38	19	10.5	5	0
1349	02/22/2007	0.21	0.0	0.0	45	36	5.4	4	0
1213	03/01/2008	0.14	0.0	0.0	46	33	9.2	6	1
1330	03/21/2009	0.0	0.0	0.0	49	31	6.7	6	1
1348	03/24/2008	0.0	0.0	0.0	50	33	6.5	1	0
1237	03/24/2015	0.0	0.0	0.0	45	26	4.0	2	0
1271	04/01/2011	0.18	0.0	0.0	44	35	7.6	5	0
1295	05/11/2013	1.09	0.0	0.0	70	61	3.1	6	1
1264	07/01/2007	0.0	0.0	0.0	74	61	5.1	7	1
1455	07/08/2008	0.0	0.0	0.0	89	73	6.5	2	0
1255	07/10/2011	0.0	0.0	0.0	86	68	2.0	7	1
1443	08/21/2014	0.35	0.0	0.0	83	65	3.6	4	0
1567	10/28/2010	0.0	0.0	0.0	74	56	6.9	4	0
963	11/01/2012	0.0	0.0	0.0	51	43	5.8	4	0
1246	11/04/2006	0.0	0.0	0.0	47	35	3.4	6	1
1369	11/21/2009	0.0	0.0	0.0	57	46	4.7	6	1
1544	12/21/2007	0.0	0.0	0.0	39	36	9.4	5	0
1100	12/29/2013	1.2	0.0	0.0	48	41	6.0	7	1
1547	01/02/2007	0.0	0.0	0.0	50	41	8.5	2	0
1125	01/23/2014	0.0	7.1	0.0	20	7	7.2	4	0
1462	02/21/2007	0.01	0.0	0.0	49	39	2.9	3	0
1248	03/01/2014	0.0	5.9	0.0	37	20	4.5	6	1
1286	04/17/2010	0.01	0.0	0.0	54	46	6.7	6	1
1419	05/09/2014	0.04	0.0	0.0	63	55	3.1	5	0
1388	05/30/2014	0.0	0.0	0.0	75	55	2.5	5	0
1348	07/23/2007	2.31	0.0	0.0	72	60	7.8	1	0
1542	08/04/2009	0.0	0.0	0.0	83	68	4.3	2	0
959	08/27/2006	0.67	0.0	0.0	74	62	0.0	7	1
1311	08/27/2012	0.61	0.0	0.0	81	70	3.8	1	0
1531	09/15/2008	0.0	0.0	0.0	83	65	7.8	1	0
1457	10/08/2014	0.04	0.0	0.0	73	62	7.2	3	0
1646	10/12/2006	0.31	0.0	0.0	68	50	5.4	4	0
1258	10/14/2006	0.0	0.0	0.0	59	43	5.6	6	1
1220	10/24/2009	1.81	0.0	0.0	65	53	6.7	6	1
1440	12/10/2009	0.0	0.0	0.0	46	27	12.3	4	0
1075	12/31/2011	0.01	0.0	0.0	54	46	5.4	6	1
1365	01/04/2013	0.0	0.0	0.0	37	30	8.1	5	0
1067	01/21/2012	0.39	1.0	4.3	29	22	9.6	6	1
948	02/03/2013	0.02	0.0	0.3	30	24	3.6	7	1
1057	02/21/2015	0.61	9.1	3.0	32	13	4.5	6	1
1109	03/02/2015	0.0	15.0	0.0	39	27	8.1	1	0
1332	03/05/2007	0.0	0.0	0.0	41	21	10.1	1	0
1290	03/10/2014	0.0	1.2	0.0	51	36	5.4	1	0
1269	04/09/2015	0.0	0.0	0.0	43	37	8.9	4	0
1364	04/16/2013	0.0	0.0	0.0	63	47	6.5	2	0
1128	05/26/2008	0.0	0.0	0.0	80	58	6.9	1	0
1548	06/12/2014	0.07	0.0	0.0	73	60	5.6	4	0
1328	08/07/2010	0.0	0.0	0.0	87	68	3.6	6	1
1251	08/30/2009	0.0	0.0	0.0	81	66	5.4	7	1
1430	09/07/2012	0.0	0.0	0.0	87	71	2.9	5	0
1626	10/02/2007	0.0	0.0	0.0	75	58	3.6	2	0
1589	10/10/2006	0.0	0.0	0.0	76	57	2.9	2	0
1445	10/23/2008	0.0	0.0	0.0	53	40	5.1	4	0
1101	11/29/2014	0.0	0.0	0.0	45	27	3.6	6	1
1434	12/13/2006	0.21	0.0	0.0	55	49	6.5	3	0
1320	01/11/2013	0.55	0.0	0.0	46	37	4.5	5	0
1191	01/26/2007	0.0	0.0	0.0	22	9	2.2	5	0
718	01/27/2015	0.36	7.9	4.3	30	20	8.3	2	0
992	01/30/2011	0.0	18.0	0.0	39	27	5.6	7	1
1011	02/05/2012	0.0	0.0	0.0	40	32	6.0	7	1
1434	03/09/2007	0.0	0.0	0.0	35	13	4.5	5	0
1514	04/29/2010	0.0	0.0	0.0	69	45	8.9	4	0
1627	05/10/2006	0.0	0.0	0.0	69	53	5.6	3	0
1589	05/17/2012	0.0	0.0	0.0	72	53	4.3	4	0
1518	06/19/2014	0.15	0.0	0.0	77	68	3.8	4	0
1588	06/28/2011	0.0	0.0	0.0	83	72	2.5	2	0
1229	07/05/2010	0.0	0.0	0.0	99	76	3.1	1	0
1452	07/16/2009	0.0	0.0	0.0	84	70	4.9	4	0
1586	07/25/2012	0.0	0.0	0.0	85	67	4.3	3	0
1383	07/28/2007	0.0	0.0	0.0	84	71	2.9	6	1
1591	07/28/2009	0.0	0.0	0.0	85	71	2.9	2	0
1422	07/31/2009	0.71	0.0	0.0	85	67	4.7	5	0
1512	08/17/2012	0.15	0.0	0.0	88	65	4.0	5	0
1472	08/25/2008	0.0	0.0	0.0	85	67	5.8	1	0
1408	10/21/2007	0.0	0.0	0.0	74	56	4.7	7	1
1440	01/10/2013	0.0	0.0	0.0	47	40	6.7	4	0
1337	01/22/2015	0.0	0.0	0.0	40	31	5.6	4	0
